time_months_after_landmark,cumulative_baseline_hazard_reference,baseline_survival_reference
71.32484599589321,0.1271556458611804,0.8805966007138274
71.32624229979466,0.1271556458611804,0.8805966007138274
71.32650924024641,0.1271556458611804,0.8805966007138274
71.32778234086241,0.1271556458611804,0.8805966007138274
71.36347022587269,0.1271556458611804,0.8805966007138274
71.39624229979466,0.1271556458611804,0.8805966007138274
71.48624229979467,0.1271556458611804,0.8805966007138274
71.55624229979466,0.1271556458611804,0.8805966007138274
71.55718685831621,0.1271556458611804,0.8805966007138274
71.55911704312115,0.1271556458611804,0.8805966007138274
71.58624229979466,0.1271556458611804,0.8805966007138274
71.59053388090348,0.1271556458611804,0.8805966007138274
71.59057494866529,0.1271556458611804,0.8805966007138274
71.5935523613963,0.1271556458611804,0.8805966007138274
71.65626283367556,0.1271556458611804,0.8805966007138274
71.68624229979466,0.1271556458611804,0.8805966007138274
71.71630390143737,0.1271556458611804,0.8805966007138274
71.75624229979466,0.1271556458611804,0.8805966007138274
71.82207392197125,0.12877583247547902,0.8791710250499033
71.82342915811088,0.1303988849093189,0.877745241751456
71.85217659137578,0.1303988849093189,0.877745241751456
71.85624229979466,0.1303988849093189,0.877745241751456
71.88624229979466,0.1303988849093189,0.877745241751456
71.91915811088295,0.1303988849093189,0.877745241751456
71.92053388090349,0.1303988849093189,0.877745241751456
71.94624229979466,0.1303988849093189,0.877745241751456
71.98624229979467,0.1303988849093189,0.877745241751456
72.01494866529774,0.1303988849093189,0.877745241751456
72.01798767967146,0.1303988849093189,0.877745241751456
72.04624229979466,0.1303988849093189,0.877745241751456
72.08342915811087,0.1303988849093189,0.877745241751456
72.08344969199179,0.1303988849093189,0.877745241751456
72.08624229979466,0.1303988849093189,0.877745241751456
72.14351129363449,0.1303988849093189,0.877745241751456
72.14624229979466,0.13207874744571602,0.8762719881815287
72.14767967145791,0.13207874744571602,0.8762719881815287
72.17624229979467,0.13207874744571602,0.8762719881815287
72.21624229979466,0.13207874744571602,0.8762719881815287
72.21774127310061,0.13207874744571602,0.8762719881815287
72.24338809034907,0.13207874744571602,0.8762719881815287
72.24626283367556,0.13207874744571602,0.8762719881815287
